order_timestamp;distance_in_meters;duration_in_seconds;tender_timestamp;pickup_in_meters;pickup_in_seconds;price_start_local
29.08.2020 8:40;5653;651;29.08.2020 8:40;251;21;200
29.08.2020 8:41;0;0;29.08.2020 8:41;826;134;150
29.08.2020 8:42;5994;609;29.08.2020 8:42;1091;185;200
29.08.2020 8:44;0;0;29.08.2020 8:44;799;102;150
29.08.2020 8:47;0;0;29.08.2020 8:47;598;78;150
29.08.2020 8:48;4814;535;29.08.2020 8:48;244;30;250
29.08.2020 8:48;2795;401;29.08.2020 8:48;285;57;150
29.08.2020 8:50;1895;308;29.08.2020 8:50;1281;174;200
29.08.2020 8:51;4355;518;29.08.2020 8:51;291;50;180
29.08.2020 8:52;1532;227;29.08.2020 8:58;1528;218;150
29.08.2020 8:53;0;0;29.08.2020 8:53;257;34;250
29.08.2020 8:58;0;0;29.08.2020 8:58;260;47;200
29.08.2020 9:04;7523;736;29.08.2020 9:04;1878;177;150
29.08.2020 9:10;1881;294;29.08.2020 9:10;898;145;200
29.08.2020 9:17;5059;657;29.08.2020 9:18;540;59;200
29.08.2020 9:20;3280;428;29.08.2020 9:20;604;80;150
29.08.2020 9:24;0;0;29.08.2020 9:24;3130;345;200
29.08.2020 9:28;505;84;29.08.2020 9:28;1024;148;200
29.08.2020 9:29;0;0;29.08.2020 9:29;2669;340;170
29.08.2020 9:33;0;0;29.08.2020 9:33;895;140;200
29.08.2020 9:33;7348;699;29.08.2020 9:34;450;119;200
29.08.2020 9:34;7148;710;29.08.2020 9:34;1447;151;250
29.08.2020 9:34;0;0;29.08.2020 9:35;514;84;200
29.08.2020 9:43;9061;876;29.08.2020 9:43;832;152;200
29.08.2020 9:43;1534;248;29.08.2020 9:43;1797;305;150
29.08.2020 9:49;4018;486;29.08.2020 9:49;183;44;200
29.08.2020 9:57;2702;343;29.08.2020 9:57;3;1;150
29.08.2020 9:59;0;0;29.08.2020 9:59;551;130;150
29.08.2020 10:01;2720;420;29.08.2020 10:01;292;54;170
29.08.2020 10:04;3180;424;29.08.2020 10:04;1120;196;180
29.08.2020 10:06;4586;582;29.08.2020 10:07;1320;119;200
29.08.2020 10:10;0;0;29.08.2020 10:10;1625;271;250
29.08.2020 10:14;8050;774;29.08.2020 10:14;448;58;300
29.08.2020 10:14;8050;774;29.08.2020 10:14;912;96;300
29.08.2020 10:14;6101;727;29.08.2020 10:15;612;111;300
29.08.2020 10:16;1502;191;29.08.2020 10:16;428;104;200
29.08.2020 10:38;1208;177;29.08.2020 10:45;5743;617;300
29.08.2020 10:43;2536;412;29.08.2020 10:44;1108;173;150
29.08.2020 10:57;0;0;29.08.2020 10:57;548;100;250
29.08.2020 11:06;2228;250;29.08.2020 11:07;1010;149;200
29.08.2020 11:30;1810;270;29.08.2020 11:30;152;32;200
29.08.2020 11:36;0;0;29.08.2020 11:36;638;103;200
29.08.2020 11:37;2533;325;29.08.2020 11:37;1348;192;180
29.08.2020 11:39;4544;560;29.08.2020 11:39;2122;328;150
29.08.2020 11:46;0;0;29.08.2020 11:46;0;0;180
29.08.2020 11:50;5207;635;29.08.2020 11:51;5682;709;200
29.08.2020 11:50;4606;489;29.08.2020 11:50;919;153;200
29.08.2020 11:53;1751;277;29.08.2020 11:53;199;33;150
29.08.2020 11:55;5088;624;29.08.2020 11:56;1132;113;200
29.08.2020 12:08;3380;401;29.08.2020 12:08;365;48;200
29.08.2020 12:15;7197;815;29.08.2020 12:15;821;184;250
29.08.2020 12:18;6104;816;29.08.2020 12:20;1329;209;200
29.08.2020 12:19;1517;258;29.08.2020 12:19;319;52;160
29.08.2020 12:26;2202;411;29.08.2020 12:26;761;176;200
29.08.2020 12:26;7250;814;29.08.2020 12:26;342;47;250
29.08.2020 12:27;1546;233;29.08.2020 12:28;1013;128;150
29.08.2020 12:31;0;0;29.08.2020 12:31;600;102;180
29.08.2020 12:32;0;0;29.08.2020 12:32;330;44;150
29.08.2020 12:33;1444;259;29.08.2020 12:33;1165;150;150
29.08.2020 12:37;1918;259;29.08.2020 12:37;1570;227;150
29.08.2020 12:37;2617;363;29.08.2020 12:37;719;107;200
29.08.2020 12:43;5451;666;29.08.2020 12:44;699;168;250
29.08.2020 12:46;2762;332;29.08.2020 12:46;108;24;150
29.08.2020 12:50;0;0;29.08.2020 12:50;345;80;200
29.08.2020 12:50;2811;432;29.08.2020 12:52;1530;254;150
29.08.2020 13:02;4399;799;29.08.2020 13:02;180;28;500
29.08.2020 13:05;0;0;29.08.2020 13:05;2079;270;200
29.08.2020 13:19;0;0;29.08.2020 13:19;1873;260;200
29.08.2020 13:22;1056;140;29.08.2020 13:23;556;108;150
29.08.2020 13:23;4741;529;29.08.2020 13:23;78;19;200
29.08.2020 13:28;1778;267;29.08.2020 13:28;633;145;200
29.08.2020 13:35;0;0;29.08.2020 13:36;934;178;200
29.08.2020 13:37;1809;245;29.08.2020 13:37;1066;150;150
29.08.2020 13:39;2004;330;29.08.2020 13:40;1115;201;200
29.08.2020 13:42;2036;346;29.08.2020 13:42;800;113;150
29.08.2020 13:42;8411;650;29.08.2020 13:43;1814;314;300
29.08.2020 13:47;0;0;29.08.2020 13:47;777;131;200
29.08.2020 13:48;2664;349;29.08.2020 13:48;214;36;150
29.08.2020 13:49;5791;578;29.08.2020 13:49;503;94;200
29.08.2020 13:50;2664;349;29.08.2020 13:50;65;13;170
29.08.2020 13:57;1685;292;29.08.2020 13:57;739;124;200
29.08.2020 14:05;1074;183;29.08.2020 14:05;1574;235;150
29.08.2020 14:08;2463;297;29.08.2020 14:08;1324;196;150
29.08.2020 14:14;4047;503;29.08.2020 14:14;1016;210;150
29.08.2020 14:16;1693;265;29.08.2020 14:16;929;168;200
29.08.2020 14:18;4951;540;29.08.2020 14:18;628;106;150
29.08.2020 14:21;2540;422;29.08.2020 14:21;509;116;200
29.08.2020 14:24;7358;762;29.08.2020 14:25;1007;196;250
29.08.2020 14:24;2476;271;29.08.2020 14:25;692;113;200
29.08.2020 14:31;937;159;29.08.2020 14:31;486;80;150
29.08.2020 14:35;2438;312;29.08.2020 14:35;1053;167;200
29.08.2020 14:41;6046;806;29.08.2020 14:41;1091;178;250
29.08.2020 14:42;1587;259;29.08.2020 14:42;794;148;150
29.08.2020 14:49;4153;473;29.08.2020 14:49;1185;126;300
29.08.2020 14:51;2965;397;29.08.2020 14:52;432;83;200
29.08.2020 14:52;2242;293;29.08.2020 14:52;2144;275;200
29.08.2020 14:55;3517;407;29.08.2020 14:55;507;71;150
29.08.2020 15:04;3121;488;29.08.2020 15:04;5;1;200
29.08.2020 15:04;3121;488;29.08.2020 15:04;237;48;200
29.08.2020 15:05;7117;775;29.08.2020 15:05;741;94;280
29.08.2020 15:06;5866;686;29.08.2020 15:06;1779;256;200
29.08.2020 15:14;3161;388;29.08.2020 15:14;899;127;200
29.08.2020 15:15;3252;574;29.08.2020 15:16;923;140;200
29.08.2020 15:16;7316;725;29.08.2020 15:17;2409;226;250
29.08.2020 15:20;2535;409;29.08.2020 15:20;935;138;200
29.08.2020 15:24;3368;450;29.08.2020 15:24;848;163;200
29.08.2020 15:32;2576;311;29.08.2020 15:33;340;82;180
29.08.2020 15:34;1688;302;29.08.2020 15:34;881;158;200
29.08.2020 15:35;2829;417;29.08.2020 15:35;1232;173;200
29.08.2020 15:35;6361;650;29.08.2020 15:35;1509;187;250
29.08.2020 15:40;1106;215;29.08.2020 15:40;135;34;150
29.08.2020 15:44;939;146;29.08.2020 15:44;1285;217;150
29.08.2020 15:47;2239;408;29.08.2020 15:47;1294;237;150
29.08.2020 15:48;2146;310;29.08.2020 15:49;617;81;150
29.08.2020 15:50;3004;414;29.08.2020 15:50;885;169;200
29.08.2020 15:50;2696;379;29.08.2020 15:50;715;132;150
29.08.2020 15:54;1425;249;29.08.2020 15:54;347;91;200
29.08.2020 15:54;1425;249;29.08.2020 15:54;70;22;200
29.08.2020 15:56;3322;455;29.08.2020 15:56;589;81;200
29.08.2020 15:56;7758;924;29.08.2020 15:56;512;79;200
29.08.2020 16:04;2103;318;29.08.2020 16:04;973;138;150
29.08.2020 16:05;2793;410;29.08.2020 16:05;868;125;150
29.08.2020 16:08;2739;435;29.08.2020 16:08;728;110;160
29.08.2020 16:10;2517;407;29.08.2020 16:10;619;86;170
29.08.2020 16:12;2081;327;29.08.2020 16:12;494;65;200
29.08.2020 16:12;2081;327;29.08.2020 16:12;357;63;200
29.08.2020 16:13;11225;1083;29.08.2020 16:13;2520;212;250
29.08.2020 16:13;2381;323;29.08.2020 16:14;1656;289;200
29.08.2020 16:14;5997;632;29.08.2020 16:14;395;72;250
29.08.2020 16:15;11225;1083;29.08.2020 16:15;2514;212;300
29.08.2020 16:16;3132;485;29.08.2020 16:16;518;124;180
29.08.2020 16:18;5813;677;29.08.2020 16:18;285;40;300
29.08.2020 16:25;17240;1024;29.08.2020 16:26;2230;254;600
29.08.2020 16:27;1662;275;29.08.2020 16:27;131;26;150
29.08.2020 16:29;6453;729;29.08.2020 16:30;390;58;250
29.08.2020 16:31;0;0;29.08.2020 16:31;603;88;200
29.08.2020 16:32;3375;432;29.08.2020 16:32;986;138;150
29.08.2020 16:34;2164;354;29.08.2020 16:34;484;67;200
29.08.2020 16:38;2383;294;29.08.2020 16:38;676;114;200
29.08.2020 16:39;0;0;29.08.2020 16:39;1387;165;200
29.08.2020 16:40;0;0;29.08.2020 16:42;1397;165;200
29.08.2020 16:41;3892;455;29.08.2020 16:41;392;94;200
29.08.2020 16:46;1252;197;29.08.2020 16:46;729;99;200
29.08.2020 16:51;2856;372;29.08.2020 16:51;416;66;200
29.08.2020 16:54;3583;518;29.08.2020 16:54;576;120;150
29.08.2020 16:54;0;0;29.08.2020 16:55;385;77;300
29.08.2020 16:56;0;0;29.08.2020 16:57;1295;139;150
29.08.2020 16:57;1880;254;29.08.2020 16:58;278;64;200
29.08.2020 16:59;6233;828;29.08.2020 17:03;1535;143;400
29.08.2020 16:59;2756;444;29.08.2020 16:59;171;36;200
29.08.2020 17:00;2747;214;29.08.2020 17:02;1624;148;150
29.08.2020 17:01;1853;283;29.08.2020 17:03;802;171;150
29.08.2020 17:05;1957;271;29.08.2020 17:05;2668;190;150
29.08.2020 17:05;1957;271;29.08.2020 17:05;1151;90;150
29.08.2020 17:09;0;0;29.08.2020 17:09;2741;278;250
29.08.2020 17:11;2159;359;29.08.2020 17:11;799;108;200
29.08.2020 17:13;6210;600;29.08.2020 17:15;2786;203;200
29.08.2020 17:14;0;0;29.08.2020 17:16;980;191;250
29.08.2020 17:15;0;0;29.08.2020 17:15;2558;175;200
29.08.2020 17:18;2296;344;29.08.2020 17:18;792;149;200
29.08.2020 17:18;0;0;29.08.2020 17:18;117;29;500
29.08.2020 17:20;2902;458;29.08.2020 17:20;767;111;200
29.08.2020 17:21;0;0;29.08.2020 17:22;867;91;180
29.08.2020 17:22;1317;168;29.08.2020 17:22;714;82;150
29.08.2020 17:24;2661;456;29.08.2020 17:24;893;176;200
29.08.2020 17:24;2181;317;29.08.2020 17:24;241;49;200
29.08.2020 17:25;7374;764;29.08.2020 17:27;1598;208;220
29.08.2020 17:26;4382;528;29.08.2020 17:26;1034;222;200
29.08.2020 17:27;2090;308;29.08.2020 17:28;481;102;200
29.08.2020 17:33;3682;385;29.08.2020 17:41;2236;204;180
29.08.2020 17:35;3074;404;29.08.2020 17:35;802;133;150
29.08.2020 17:35;7239;639;29.08.2020 17:36;1162;160;300
29.08.2020 17:36;2534;350;29.08.2020 17:36;2229;280;250
29.08.2020 17:40;2634;308;29.08.2020 17:40;1372;134;170
29.08.2020 17:42;3963;490;29.08.2020 17:42;66;8;200
29.08.2020 17:42;6926;736;29.08.2020 17:42;1183;164;250
29.08.2020 17:42;2856;452;29.08.2020 17:50;1623;210;150
29.08.2020 17:45;550;84;29.08.2020 17:45;949;157;200
29.08.2020 17:48;0;0;29.08.2020 17:48;410;98;200
29.08.2020 17:49;2693;345;29.08.2020 17:49;858;125;150
29.08.2020 17:49;567;92;29.08.2020 17:49;1505;260;200
29.08.2020 17:53;1352;192;29.08.2020 17:53;385;80;180
29.08.2020 17:55;929;159;29.08.2020 17:55;162;34;200
29.08.2020 17:57;2144;331;29.08.2020 17:57;686;111;150
29.08.2020 17:59;646;90;29.08.2020 17:59;1246;170;200
29.08.2020 17:59;646;90;29.08.2020 17:59;1024;154;200
29.08.2020 18:02;2907;299;29.08.2020 18:02;830;127;200
29.08.2020 18:02;0;0;29.08.2020 18:02;3503;429;200
29.08.2020 18:02;2273;377;29.08.2020 18:02;577;121;250
29.08.2020 18:05;2224;362;29.08.2020 18:05;185;40;200
29.08.2020 18:06;761;136;29.08.2020 18:07;826;142;150
29.08.2020 18:07;0;0;29.08.2020 18:07;1108;183;200
29.08.2020 18:08;2009;347;29.08.2020 18:08;889;144;180
29.08.2020 18:08;3089;382;29.08.2020 18:08;901;95;150
29.08.2020 18:08;3597;471;29.08.2020 18:08;184;42;250
29.08.2020 18:08;0;0;29.08.2020 18:08;509;106;200
29.08.2020 18:10;5564;438;29.08.2020 18:15;2141;203;280
29.08.2020 18:13;4523;625;29.08.2020 18:14;1922;322;250
29.08.2020 18:19;0;0;29.08.2020 18:19;345;78;400
29.08.2020 18:21;1825;340;29.08.2020 18:21;990;128;170
29.08.2020 18:21;1825;340;29.08.2020 18:21;373;60;170
29.08.2020 18:21;1612;285;29.08.2020 18:22;1052;121;200
29.08.2020 18:24;4735;574;29.08.2020 18:24;3242;460;200
29.08.2020 18:25;0;0;29.08.2020 18:25;1400;180;200
29.08.2020 18:26;0;0;29.08.2020 18:26;968;114;200
29.08.2020 18:26;1077;178;29.08.2020 18:26;894;133;150
29.08.2020 18:27;4120;428;29.08.2020 18:28;928;143;200
29.08.2020 18:28;1688;292;29.08.2020 18:28;1053;160;150
29.08.2020 18:29;0;0;29.08.2020 18:29;1059;139;150
29.08.2020 18:30;5471;637;29.08.2020 18:30;932;83;180
29.08.2020 18:30;8310;775;29.08.2020 18:30;2016;311;250
29.08.2020 18:31;1570;180;29.08.2020 18:31;1161;194;200
29.08.2020 18:31;2683;405;29.08.2020 18:32;1264;146;200
29.08.2020 18:32;5656;556;29.08.2020 18:32;1995;275;150
29.08.2020 18:32;0;0;29.08.2020 18:32;2265;187;300
29.08.2020 18:32;4720;638;29.08.2020 18:32;1036;90;250
29.08.2020 18:34;0;0;29.08.2020 18:34;671;157;150
29.08.2020 18:34;8310;775;29.08.2020 18:34;2016;304;300
29.08.2020 18:36;2279;255;29.08.2020 18:37;2021;297;150
29.08.2020 18:37;0;0;29.08.2020 18:37;912;145;150
29.08.2020 18:37;2872;372;29.08.2020 18:38;1279;156;200
29.08.2020 18:39;4126;379;29.08.2020 18:39;2191;235;250
29.08.2020 18:39;1457;238;29.08.2020 18:39;1213;158;150
29.08.2020 18:39;3349;431;29.08.2020 18:39;1841;290;250
29.08.2020 18:39;1778;300;29.08.2020 18:39;374;62;200
29.08.2020 18:39;0;0;29.08.2020 18:40;316;69;200
29.08.2020 18:40;707;109;29.08.2020 18:40;1031;155;150
29.08.2020 18:41;7652;719;29.08.2020 18:41;1815;169;280
29.08.2020 18:42;5581;569;29.08.2020 18:42;698;63;150
29.08.2020 18:43;0;0;29.08.2020 18:43;1541;234;200
29.08.2020 18:49;1423;247;29.08.2020 18:49;800;146;150
29.08.2020 18:50;1367;225;29.08.2020 18:50;760;106;150
29.08.2020 18:50;5428;641;29.08.2020 18:50;1190;189;200
29.08.2020 18:54;2714;472;29.08.2020 18:55;2214;232;150
29.08.2020 18:56;866;73;29.08.2020 18:57;904;155;150
29.08.2020 18:58;1718;335;29.08.2020 18:58;961;152;150
29.08.2020 18:58;2001;170;29.08.2020 18:59;971;98;150
29.08.2020 19:00;1529;219;29.08.2020 19:00;991;148;150
29.08.2020 19:01;2350;367;29.08.2020 19:01;1006;126;250
29.08.2020 19:05;0;0;29.08.2020 19:05;1285;167;200
29.08.2020 19:05;2001;170;29.08.2020 19:05;995;103;150
29.08.2020 19:08;1093;203;29.08.2020 19:08;718;148;150
29.08.2020 19:13;3675;410;29.08.2020 19:13;684;83;150
29.08.2020 19:18;1310;174;29.08.2020 19:18;607;84;150
29.08.2020 19:18;6420;675;29.08.2020 19:18;2697;236;200
29.08.2020 19:18;2375;363;29.08.2020 19:18;837;114;200
29.08.2020 19:24;2798;348;29.08.2020 19:24;192;36;200
29.08.2020 19:26;1339;194;29.08.2020 19:26;1295;186;150
29.08.2020 19:26;1363;216;29.08.2020 19:26;1300;187;200
29.08.2020 19:29;1363;200;29.08.2020 19:29;661;96;150
29.08.2020 19:33;1486;257;29.08.2020 19:33;352;73;200
29.08.2020 19:34;0;0;29.08.2020 19:34;411;84;250
29.08.2020 19:38;4979;586;29.08.2020 19:38;1517;224;200
29.08.2020 19:39;1369;268;29.08.2020 19:39;364;66;300
29.08.2020 19:39;1369;268;29.08.2020 19:39;580;87;300
29.08.2020 19:40;7858;906;29.08.2020 19:40;101;23;300
29.08.2020 19:40;1393;234;29.08.2020 19:40;235;38;200
29.08.2020 19:42;3292;407;29.08.2020 19:42;1566;269;250
29.08.2020 19:43;0;0;29.08.2020 19:44;1563;215;200
29.08.2020 19:44;1563;227;29.08.2020 19:45;282;43;200
29.08.2020 19:49;2910;432;29.08.2020 19:50;694;132;200
29.08.2020 19:52;1333;169;29.08.2020 19:52;1067;159;200
29.08.2020 19:55;0;0;29.08.2020 19:55;682;96;300
29.08.2020 19:57;0;0;29.08.2020 19:57;689;97;200
29.08.2020 19:58;8348;791;29.08.2020 19:59;1643;243;300
29.08.2020 20:02;1345;203;29.08.2020 20:02;379;69;200
29.08.2020 20:03;691;122;29.08.2020 20:03;298;69;200
29.08.2020 20:04;1577;254;29.08.2020 20:04;554;78;200
29.08.2020 20:04;1277;203;29.08.2020 20:04;479;94;200
29.08.2020 20:08;3959;473;29.08.2020 20:08;672;54;200
29.08.2020 20:09;7331;684;29.08.2020 20:09;793;77;250
29.08.2020 20:12;1851;303;29.08.2020 20:12;744;159;150
29.08.2020 20:18;3170;439;29.08.2020 20:19;244;50;150
29.08.2020 20:21;1362;197;29.08.2020 20:21;1101;161;150
29.08.2020 20:22;1704;318;29.08.2020 20:28;1321;261;150
29.08.2020 20:24;2177;310;29.08.2020 20:24;236;47;150
29.08.2020 20:27;1966;300;29.08.2020 20:27;713;132;150
29.08.2020 20:28;4247;473;29.08.2020 20:28;861;121;200
29.08.2020 20:28;0;0;29.08.2020 20:28;692;129;200
29.08.2020 20:31;4070;379;29.08.2020 20:31;591;103;250
29.08.2020 20:34;1234;186;29.08.2020 20:34;1015;132;150
29.08.2020 20:37;4608;506;29.08.2020 20:37;352;74;250
29.08.2020 20:51;2144;373;29.08.2020 21:05;2056;317;150
29.08.2020 20:57;4561;370;29.08.2020 20:57;61;13;400
29.08.2020 21:00;2097;194;29.08.2020 21:00;190;24;200
29.08.2020 21:03;3500;390;29.08.2020 21:03;1417;230;150
29.08.2020 21:07;2031;369;29.08.2020 21:07;676;152;250
29.08.2020 21:08;1;0;29.08.2020 21:08;688;89;150
29.08.2020 21:10;3634;377;29.08.2020 21:11;567;115;180
29.08.2020 21:25;3207;423;29.08.2020 21:25;935;166;200
29.08.2020 21:30;4112;393;29.08.2020 21:31;833;101;250
29.08.2020 21:32;1756;255;29.08.2020 21:32;1268;178;200
29.08.2020 21:32;1756;255;29.08.2020 21:32;885;150;200
29.08.2020 21:37;1045;213;29.08.2020 21:38;1323;219;200
29.08.2020 21:38;1392;210;29.08.2020 21:38;540;83;200
29.08.2020 21:42;2093;273;29.08.2020 21:42;693;111;200
29.08.2020 21:43;0;0;29.08.2020 21:43;103;25;500
29.08.2020 21:49;994;177;29.08.2020 21:49;157;34;150
29.08.2020 21:51;1070;193;29.08.2020 21:51;1085;173;150
29.08.2020 21:51;0;0;29.08.2020 21:51;3201;317;200
29.08.2020 21:51;5221;496;29.08.2020 21:51;773;121;200
29.08.2020 21:52;6595;650;29.08.2020 21:52;457;84;200
29.08.2020 21:52;16726;1158;29.08.2020 21:52;2354;298;700
29.08.2020 21:54;2421;329;29.08.2020 21:54;990;108;200
29.08.2020 21:54;2421;329;29.08.2020 21:54;557;90;200
29.08.2020 21:56;6595;650;29.08.2020 21:56;459;85;200
29.08.2020 21:59;0;0;29.08.2020 21:59;222;47;250
29.08.2020 22:01;1540;209;29.08.2020 22:01;1185;161;200
29.08.2020 22:02;7360;662;29.08.2020 22:02;465;85;200
29.08.2020 22:02;1871;264;29.08.2020 22:03;723;145;150
29.08.2020 22:10;5308;759;29.08.2020 22:10;1621;202;200
29.08.2020 22:14;1903;322;29.08.2020 22:14;403;97;150
29.08.2020 22:14;1903;322;29.08.2020 22:14;1257;251;150
29.08.2020 22:14;1779;228;29.08.2020 22:15;677;114;200
29.08.2020 22:14;1779;228;29.08.2020 22:15;704;118;200
29.08.2020 22:17;0;0;29.08.2020 22:17;2191;310;1500
29.08.2020 22:18;861;116;29.08.2020 22:18;604;94;150
29.08.2020 22:18;861;116;29.08.2020 22:18;1165;177;150
29.08.2020 22:19;3980;445;29.08.2020 22:20;2254;197;150
29.08.2020 22:23;3453;452;29.08.2020 22:23;1125;184;200
29.08.2020 22:23;3453;452;29.08.2020 22:23;1386;240;200
29.08.2020 22:24;0;0;29.08.2020 22:24;643;74;200
29.08.2020 22:24;6949;660;29.08.2020 22:24;1540;168;200
29.08.2020 22:26;2073;243;29.08.2020 22:26;970;114;200
29.08.2020 22:27;2394;339;29.08.2020 22:27;1168;170;200
29.08.2020 22:29;3223;454;29.08.2020 22:30;1441;226;250
29.08.2020 22:33;0;0;29.08.2020 22:33;2588;237;170
29.08.2020 22:51;0;0;29.08.2020 22:51;460;63;150
29.08.2020 22:54;1147;189;29.08.2020 22:54;368;50;150
29.08.2020 22:54;1147;189;29.08.2020 22:54;64;10;150
29.08.2020 22:56;2201;291;29.08.2020 22:56;1654;255;200
29.08.2020 22:58;0;0;29.08.2020 22:58;212;48;200
29.08.2020 22:58;0;0;29.08.2020 22:58;221;48;200
29.08.2020 22:59;994;155;29.08.2020 22:59;224;40;150
29.08.2020 23:06;4565;561;29.08.2020 23:06;1356;176;200
29.08.2020 23:06;0;0;29.08.2020 23:06;465;61;200
29.08.2020 23:07;1126;153;29.08.2020 23:07;516;86;250
29.08.2020 23:14;0;0;29.08.2020 23:14;1071;214;200
29.08.2020 23:14;2846;341;29.08.2020 23:15;575;47;250
29.08.2020 23:15;0;0;29.08.2020 23:15;494;62;200
29.08.2020 23:18;0;0;29.08.2020 23:18;104;20;250
29.08.2020 23:22;969;143;29.08.2020 23:22;754;90;250
29.08.2020 23:24;2787;316;29.08.2020 23:24;840;107;250
29.08.2020 23:24;2787;316;29.08.2020 23:24;1579;185;250
29.08.2020 23:24;1283;224;29.08.2020 23:24;550;112;200
29.08.2020 23:27;2291;279;29.08.2020 23:28;675;105;200
29.08.2020 23:33;2356;311;29.08.2020 23:33;675;113;200
29.08.2020 23:38;0;0;29.08.2020 23:39;1808;253;300
29.08.2020 23:41;1068;174;29.08.2020 23:41;666;120;200
29.08.2020 23:41;1899;246;29.08.2020 23:41;807;109;150
29.08.2020 23:42;0;0;29.08.2020 23:42;2780;326;200
29.08.2020 23:43;0;0;29.08.2020 23:43;1476;175;200
29.08.2020 23:46;1803;217;29.08.2020 23:46;774;110;200
29.08.2020 23:46;1913;241;29.08.2020 23:47;881;129;350
29.08.2020 23:53;0;0;29.08.2020 23:53;640;128;200
29.08.2020 23:53;9302;837;29.08.2020 23:58;2599;249;300
30.08.2020 0:03;1813;238;30.08.2020 0:03;481;64;150
30.08.2020 0:05;1170;141;30.08.2020 0:06;864;113;200
30.08.2020 0:09;0;0;30.08.2020 0:09;918;109;200
30.08.2020 0:36;0;0;30.08.2020 0:36;834;102;200
30.08.2020 0:36;1938;252;30.08.2020 0:37;595;57;180
30.08.2020 0:37;1586;294;30.08.2020 0:38;1104;159;150
30.08.2020 0:47;196;42;30.08.2020 0:47;455;83;300
30.08.2020 0:52;1715;195;30.08.2020 0:52;788;126;150
30.08.2020 0:55;1365;162;30.08.2020 0:55;483;70;150
30.08.2020 1:01;1651;265;30.08.2020 1:02;395;69;150
30.08.2020 1:02;1147;167;30.08.2020 1:02;40;8;150
30.08.2020 1:02;1651;265;30.08.2020 1:02;395;69;200
30.08.2020 1:12;1442;182;30.08.2020 1:12;575;81;300
30.08.2020 1:14;2971;358;30.08.2020 1:14;146;23;200
30.08.2020 1:14;2971;358;30.08.2020 1:14;685;79;200
30.08.2020 1:14;2971;358;30.08.2020 1:15;597;58;200
30.08.2020 1:15;0;0;30.08.2020 1:15;892;124;250
30.08.2020 1:17;2456;323;30.08.2020 1:17;698;117;200
30.08.2020 1:25;2629;359;30.08.2020 1:26;627;123;200
30.08.2020 1:28;2183;294;30.08.2020 1:29;694;67;200
30.08.2020 1:30;14955;1004;30.08.2020 1:31;540;126;500
30.08.2020 1:33;0;0;30.08.2020 1:33;977;167;300
30.08.2020 1:34;1085;181;30.08.2020 1:34;1152;142;150
30.08.2020 1:43;1302;172;30.08.2020 1:43;1118;161;250
30.08.2020 2:04;2491;351;30.08.2020 2:05;674;141;200
30.08.2020 2:08;883;124;30.08.2020 2:08;725;79;200
30.08.2020 2:08;1674;232;30.08.2020 2:08;725;79;200
30.08.2020 2:17;1339;204;30.08.2020 2:18;833;126;150
30.08.2020 2:26;1585982;75701;30.08.2020 2:29;25288;1764;500
30.08.2020 2:49;2614;284;30.08.2020 2:49;2415;263;300
30.08.2020 2:54;2281;229;30.08.2020 3:07;3172;385;200
30.08.2020 3:04;4505;379;30.08.2020 3:05;3091;370;250
30.08.2020 3:07;4505;379;30.08.2020 3:07;3091;370;250
30.08.2020 3:42;4754;419;30.08.2020 3:42;2906;211;300
30.08.2020 3:46;0;0;30.08.2020 3:46;3080;227;400
30.08.2020 4:10;0;0;30.08.2020 4:11;4585;356;600
30.08.2020 5:15;2794;324;30.08.2020 5:15;778;85;300
30.08.2020 5:25;9979;1065;30.08.2020 5:25;681;89;200
30.08.2020 5:28;1523;193;30.08.2020 5:28;1326;163;200
30.08.2020 5:48;1388;159;30.08.2020 5:50;1596;176;200
30.08.2020 6:41;5160;493;30.08.2020 6:42;1403;121;300
30.08.2020 6:44;4562;591;30.08.2020 6:44;970;188;250
30.08.2020 6:51;4024;514;30.08.2020 6:51;686;99;200
30.08.2020 6:53;1808;216;30.08.2020 6:53;425;79;180
30.08.2020 7:01;0;0;30.08.2020 7:01;1514;140;300
30.08.2020 7:13;4703;503;30.08.2020 7:13;1326;171;160
30.08.2020 7:16;4092;564;30.08.2020 7:18;1261;199;250
30.08.2020 7:22;4092;564;30.08.2020 7:22;1184;185;250
30.08.2020 7:24;0;0;30.08.2020 7:25;1245;150;200
30.08.2020 7:24;0;0;30.08.2020 7:25;1883;211;200
30.08.2020 7:24;0;0;30.08.2020 7:25;1036;110;200
30.08.2020 7:26;4012;396;30.08.2020 7:26;1745;286;200
30.08.2020 7:27;0;0;30.08.2020 7:27;992;99;200
30.08.2020 7:28;7249;762;30.08.2020 7:28;669;104;250
30.08.2020 7:35;7404;753;30.08.2020 7:35;1052;181;200
30.08.2020 7:38;3104;471;30.08.2020 7:38;1268;242;200
30.08.2020 7:38;5353;532;30.08.2020 7:44;3717;351;300
30.08.2020 7:39;5508;540;30.08.2020 7:39;4295;355;350
30.08.2020 7:40;2860;387;30.08.2020 7:40;1513;221;150
30.08.2020 7:41;5508;540;30.08.2020 7:43;3640;340;350
30.08.2020 7:42;2726;325;30.08.2020 7:42;1404;174;150
30.08.2020 7:45;5508;540;30.08.2020 7:45;3462;315;350
30.08.2020 7:45;1392;161;30.08.2020 7:46;1190;138;150
30.08.2020 7:45;4569;484;30.08.2020 7:46;2226;229;250
